id,tubeid,potid,gridid,species,burrow,crack,root,worms,voidtype,day
T27_9D-11,27,T27_9D,11,ACHMIL,0,0,0,present,soil,64
T18_6D-33,18,T18_6D,33,CAMROT,0,0,0,present,soil,64
T24_8B-25,24,T24_8B,25,ACHMIL,0,0,0,present,soil,64
T36_12C-106,36,T36_12C,106,CAMROT,0,0,0,present,soil,64
T6_2D-102,6,T6_2D,102,CAMROT,0,0,0,present,soil,64
T27_9E-37,27,T27_9E,37,CAMROT,0,0,0,present,soil,64
T24_8D-1,24,T24_8D,1,ACHMIL,0,0,0,present,soil,64
T3_1E-39,3,T3_1E,39,ACHMIL,0,0,0,present,soil,64
T27_9D-88,27,T27_9D,88,ACHMIL,0,0,0,present,soil,64
T18_6B-49,18,T18_6B,49,ACHMIL,0,0,0,present,soil,64
T18_6A-8,18,T18_6A,8,CAMROT,0,0,0,present,soil,64
T27_9D-60,27,T27_9D,60,ACHMIL,0,0,0,present,soil,64
T24_8B-60,24,T24_8B,60,ACHMIL,0,0,0,present,soil,64
T27_9E-29,27,T27_9E,29,CAMROT,0,0,0,present,soil,64
T27_9D-69,27,T27_9D,69,ACHMIL,0,0,0,present,soil,64
T3_1A-87,3,T3_1A,87,ACHMIL,0,0,0,present,soil,64
T30_10C-75,30,T30_10C,75,CAMROT,0,0,0,present,soil,64
T18_6A-64,18,T18_6A,64,CAMROT,0,0,0,present,soil,64
T3_1E-12,3,T3_1E,12,ACHMIL,0,0,0,present,soil,64
T27_9D-105,27,T27_9D,105,ACHMIL,0,0,0,present,soil,64
T9_3B-1,9,T9_3B,1,CAMROT,0,0,0,present,soil,64
T9_3A-66,9,T9_3A,66,ACHMIL,0,0,0,present,soil,64
T3_1E-6,3,T3_1E,6,ACHMIL,0,0,0,present,soil,64
T9_3A-25,9,T9_3A,25,ACHMIL,0,0,0,present,soil,64
T9_3A-19,9,T9_3A,19,ACHMIL,0,0,0,present,soil,64
T30_10A-98,30,T30_10A,98,CAMROT,0,0,0,present,soil,64
T36_12C-17,36,T36_12C,17,CAMROT,0,0,0,present,soil,64
T30_10D-32,30,T30_10D,32,CAMROT,0,0,0,present,soil,64
T3_1E-84,3,T3_1E,84,ACHMIL,0,0,0,present,soil,64
T36_12C-73,36,T36_12C,73,CAMROT,0,0,0,present,soil,64
T30_10C-100,30,T30_10C,100,CAMROT,0,0,0,present,soil,64
T12_4D-67,12,T12_4D,67,CAMROT,0,0,0,present,soil,64
T3_1E-64,3,T3_1E,64,ACHMIL,0,0,0,present,soil,64
T18_6D-29,18,T18_6D,29,CAMROT,0,0,0,present,soil,64
T9_3A-92,9,T9_3A,92,ACHMIL,0,0,0,present,soil,64
T36_12C-33,36,T36_12C,33,CAMROT,0,0,0,present,soil,64
T21_7C-77,21,T21_7C,77,ACHMIL,0,0,0,present,soil,64
T21_7C-83,21,T21_7C,83,ACHMIL,0,0,0,present,soil,64
T3_1E-78,3,T3_1E,78,ACHMIL,0,0,0,present,soil,64
T3_1C-90,3,T3_1C,90,ACHMIL,0,0,0,present,soil,64
T24_8B-110,24,T24_8B,110,ACHMIL,0,0,0,present,soil,64
T24_8C-111,24,T24_8C,111,CAMROT,0,0,0,present,soil,64
T27_9E-48,27,T27_9E,48,CAMROT,0,0,0,present,soil,64
T30_10C-111,30,T30_10C,111,CAMROT,0,0,0,present,soil,64
T3_1C-84,3,T3_1C,84,ACHMIL,0,0,0,present,soil,64
T36_12C-84,36,T36_12C,84,CAMROT,0,0,0,present,soil,64
T36_12C-6,36,T36_12C,6,CAMROT,0,0,0,present,soil,64
T12_4B-20,12,T12_4B,20,CAMROT,0,0,0,present,soil,64
T27_9C-15,27,T27_9C,15,ACHMIL,0,0,0,present,soil,64
T24_8B-39,24,T24_8B,39,ACHMIL,0,0,0,present,soil,64
T3_1A-99,3,T3_1A,99,ACHMIL,0,0,0,present,soil,64
T30_10B-32,30,T30_10B,32,ACHMIL,0,0,0,present,soil,64
T24_8B-81,24,T24_8B,81,ACHMIL,0,0,0,present,soil,64
T3_1E-10,3,T3_1E,10,ACHMIL,0,0,0,present,soil,64
T12_4D-102,12,T12_4D,102,CAMROT,0,0,0,present,soil,64
T3_1C-105,3,T3_1C,105,ACHMIL,0,0,0,present,soil,64
T24_8D-20,24,T24_8D,20,ACHMIL,0,0,0,present,soil,64
T27_9C-71,27,T27_9C,71,ACHMIL,0,0,0,present,soil,64
T18_6A-19,18,T18_6A,19,CAMROT,0,0,0,present,soil,64
T18_6B-64,18,T18_6B,64,ACHMIL,0,0,0,present,soil,64
T3_1A-101,3,T3_1A,101,ACHMIL,0,0,0,present,soil,64
T27_9E-32,27,T27_9E,32,CAMROT,0,0,0,present,soil,64
T27_9D-59,27,T27_9D,59,ACHMIL,0,0,0,present,soil,64
T24_8B-3,24,T24_8B,3,ACHMIL,0,0,0,present,soil,64
T6_2B-27,6,T6_2B,27,ACHMIL,0,0,0,present,soil,64
T3_1E-27,3,T3_1E,27,ACHMIL,0,0,0,present,soil,64
T18_6D-27,18,T18_6D,27,CAMROT,0,0,0,present,soil,64
T18_6D-104,18,T18_6D,104,CAMROT,0,0,0,present,soil,64
T36_12B-104,36,T36_12B,104,ACHMIL,0,0,0,present,soil,64
T6_2D-31,6,T6_2D,31,CAMROT,0,0,0,present,soil,64
T24_8D-48,24,T24_8D,48,ACHMIL,0,0,0,present,soil,64
T36_12B-39,36,T36_12B,39,ACHMIL,0,0,0,present,soil,64
T6_2B-15,6,T6_2B,15,ACHMIL,0,0,0,present,soil,64
T30_10D-87,30,T30_10D,87,CAMROT,0,0,0,present,soil,64
T24_8C-107,24,T24_8C,107,CAMROT,0,0,0,present,soil,64
T36_12B-40,36,T36_12B,40,ACHMIL,0,0,0,present,soil,64
T3_1D-71,3,T3_1D,71,ACHMIL,0,0,0,present,soil,64
T9_3D-40,9,T9_3D,40,CAMROT,0,0,0,present,soil,64
T24_8C-7,24,T24_8C,7,CAMROT,0,0,0,present,soil,64
T27_9D-86,27,T27_9D,86,ACHMIL,0,0,0,present,soil,64
T3_1E-2,3,T3_1E,2,ACHMIL,0,0,0,present,soil,64
T9_3B-6,9,T9_3B,6,CAMROT,0,0,0,present,soil,64
T6_2B-82,6,T6_2B,82,ACHMIL,0,0,0,present,soil,64
T33_11E-93,33,T33_11E,93,ACHMIL,0,0,0,present,soil,64
T18_6D-31,18,T18_6D,31,CAMROT,0,0,0,present,soil,64
T15_5C-32,15,T15_5C,32,CAMROT,0,0,0,present,soil,64
T27_9D-27,27,T27_9D,27,ACHMIL,0,0,0,present,soil,64
T36_12C-19,36,T36_12C,19,CAMROT,0,0,0,present,soil,64
T27_9E-23,27,T27_9E,23,CAMROT,0,0,0,present,soil,64
T18_6A-66,18,T18_6A,66,CAMROT,0,0,0,present,soil,64
T36_12B-58,36,T36_12B,58,ACHMIL,0,0,0,present,soil,64
T18_6D-76,18,T18_6D,76,CAMROT,0,0,0,present,soil,64
T27_9E-1,27,T27_9E,1,CAMROT,0,0,0,present,soil,64
T30_10A-66,30,T30_10A,66,CAMROT,0,0,0,present,soil,64
T27_9D-38,27,T27_9D,38,ACHMIL,0,0,0,present,soil,64
T27_9D-46,27,T27_9D,46,ACHMIL,0,0,0,present,soil,64
T24_8B-57,24,T24_8B,57,ACHMIL,0,0,0,present,soil,64
T24_8C-23,24,T24_8C,23,CAMROT,0,0,0,present,soil,64
T6_2B-98,6,T6_2B,98,ACHMIL,0,0,0,present,soil,64
T36_12C-34,36,T36_12C,34,CAMROT,0,0,0,present,soil,64
T24_8C-4,24,T24_8C,4,CAMROT,0,0,0,present,soil,64
T27_9E-17,27,T27_9E,17,CAMROT,0,0,0,present,soil,64
T30_10C-106,30,T30_10C,106,CAMROT,0,0,0,present,soil,64
T12_4D-111,12,T12_4D,111,CAMROT,0,0,0,present,soil,64
T30_10B-29,30,T30_10B,29,ACHMIL,0,0,0,present,soil,64
T15_5E-22,15,T15_5E,22,CAMROT,0,0,0,present,soil,64
T27_9D-78,27,T27_9D,78,ACHMIL,0,0,0,present,soil,64
T3_1C-6,3,T3_1C,6,ACHMIL,0,0,0,present,soil,64
T30_10B-51,30,T30_10B,51,ACHMIL,0,0,0,present,soil,64
T18_6A-49,18,T18_6A,49,CAMROT,0,0,0,present,soil,64
T36_12B-84,36,T36_12B,84,ACHMIL,0,0,0,present,soil,64
T3_1A-91,3,T3_1A,91,ACHMIL,0,0,0,present,soil,64
T3_1E-38,3,T3_1E,38,ACHMIL,0,0,0,present,soil,64
T33_11E-16,33,T33_11E,16,ACHMIL,0,0,0,present,soil,64
T36_12C-90,36,T36_12C,90,CAMROT,0,0,0,present,soil,64
T3_1E-9,3,T3_1E,9,ACHMIL,0,0,0,present,soil,64
T24_8B-71,24,T24_8B,71,ACHMIL,0,0,0,present,soil,64
T24_8D-27,24,T24_8D,27,ACHMIL,0,0,0,present,soil,64
T3_1C-8,3,T3_1C,8,ACHMIL,0,0,0,present,soil,64
T27_9C-39,27,T27_9C,39,ACHMIL,0,0,0,present,soil,64
T27_9E-10,27,T27_9E,10,CAMROT,0,0,0,present,soil,64
T18_6A-73,18,T18_6A,73,CAMROT,0,0,0,present,soil,64
T15_5E-110,15,T15_5E,110,CAMROT,0,0,0,present,soil,64
T24_8C-26,24,T24_8C,26,CAMROT,0,0,0,present,soil,64
T18_6D-72,18,T18_6D,72,CAMROT,0,0,0,present,soil,64
T36_12C-15,36,T36_12C,15,CAMROT,0,0,0,present,soil,64
T6_2B-94,6,T6_2B,94,ACHMIL,0,0,0,present,soil,64
T18_6D-19,18,T18_6D,19,CAMROT,0,0,0,present,soil,64
T21_7C-103,21,T21_7C,103,ACHMIL,0,0,0,present,soil,64
T15_5B-14,15,T15_5B,14,ACHMIL,0,0,0,present,soil,64
T6_2D-98,6,T6_2D,98,CAMROT,0,0,0,present,soil,64
T3_1A-8,3,T3_1A,8,ACHMIL,0,0,0,present,soil,64
T9_3A-48,9,T9_3A,48,ACHMIL,0,0,0,present,soil,64
T12_4B-60,12,T12_4B,60,CAMROT,0,0,0,present,soil,64
T3_1E-40,3,T3_1E,40,ACHMIL,0,0,0,present,soil,64
T3_1A-43,3,T3_1A,43,ACHMIL,0,0,0,present,soil,64
T36_12C-51,36,T36_12C,51,CAMROT,0,0,0,present,soil,64
T36_12B-59,36,T36_12B,59,ACHMIL,0,0,0,present,soil,64
T3_1C-108,3,T3_1C,108,ACHMIL,0,0,0,present,soil,64
T18_6A-108,18,T18_6A,108,CAMROT,0,0,0,present,soil,64
T27_9D-48,27,T27_9D,48,ACHMIL,0,0,0,present,soil,64
T12_4B-29,12,T12_4B,29,CAMROT,0,0,0,present,soil,64
T33_11E-86,33,T33_11E,86,ACHMIL,0,0,0,present,soil,64
T18_6A-15,18,T18_6A,15,CAMROT,0,0,0,present,soil,64
T3_1C-89,3,T3_1C,89,ACHMIL,0,0,0,present,soil,64
T24_8D-71,24,T24_8D,71,ACHMIL,0,0,0,present,soil,64
T27_9C-24,27,T27_9C,24,ACHMIL,0,0,0,present,soil,64
T36_12C-42,36,T36_12C,42,CAMROT,0,0,0,present,soil,64
T3_1D-37,3,T3_1D,37,ACHMIL,0,0,0,present,soil,64
T18_6D-25,18,T18_6D,25,CAMROT,0,0,0,present,soil,64
T18_6D-28,18,T18_6D,28,CAMROT,0,0,0,present,soil,64
T36_12C-91,36,T36_12C,91,CAMROT,0,0,0,present,soil,64
T24_8D-17,24,T24_8D,17,ACHMIL,0,0,0,present,soil,64
T24_8B-28,24,T24_8B,28,ACHMIL,0,0,0,present,soil,64
T27_9D-80,27,T27_9D,80,ACHMIL,0,0,0,present,soil,64
T33_11E-85,33,T33_11E,85,ACHMIL,0,0,0,present,soil,64
T30_10C-46,30,T30_10C,46,CAMROT,0,0,0,present,soil,64
T30_10C-52,30,T30_10C,52,CAMROT,0,0,0,present,soil,64
T3_1D-13,3,T3_1D,13,ACHMIL,0,0,0,present,soil,64
T18_6B-105,18,T18_6B,105,ACHMIL,0,0,0,present,soil,64
T9_3A-69,9,T9_3A,69,ACHMIL,0,0,0,present,soil,64
T27_9D-93,27,T27_9D,93,ACHMIL,0,0,0,present,soil,64
T9_3A-108,9,T9_3A,108,ACHMIL,0,0,0,present,soil,64
T18_6A-22,18,T18_6A,22,CAMROT,0,0,0,present,soil,64
T6_2D-60,6,T6_2D,60,CAMROT,0,0,0,present,soil,64
T18_6B-43,18,T18_6B,43,ACHMIL,0,0,0,present,soil,64
T9_3D-27,9,T9_3D,27,CAMROT,0,0,0,present,soil,64
T24_8C-1,24,T24_8C,1,CAMROT,0,0,0,present,soil,64
T9_3D-3,9,T9_3D,3,CAMROT,0,0,0,present,soil,64
T36_12C-37,36,T36_12C,37,CAMROT,0,0,0,present,soil,64
T3_1A-92,3,T3_1A,92,ACHMIL,0,0,0,present,soil,64
T3_1C-93,3,T3_1C,93,ACHMIL,0,0,0,present,soil,64
T6_2D-108,6,T6_2D,108,CAMROT,0,0,0,present,soil,64
T6_2D-21,6,T6_2D,21,CAMROT,0,0,0,present,soil,64
T24_8D-83,24,T24_8D,83,ACHMIL,0,0,0,present,soil,64
T3_1C-104,3,T3_1C,104,ACHMIL,0,0,0,present,soil,64
T33_11E-43,33,T33_11E,43,ACHMIL,0,0,0,present,soil,64
T27_9E-36,27,T27_9E,36,CAMROT,0,0,0,present,soil,64
T18_6A-60,18,T18_6A,60,CAMROT,0,0,0,present,soil,64
T3_1E-41,3,T3_1E,41,ACHMIL,0,0,0,present,soil,64
T3_1C-92,3,T3_1C,92,ACHMIL,0,0,0,present,soil,64
T3_1E-11,3,T3_1E,11,ACHMIL,0,0,0,present,soil,64
T18_6B-38,18,T18_6B,38,ACHMIL,0,0,0,present,soil,64
T21_7C-75,21,T21_7C,75,ACHMIL,0,0,0,present,soil,64
T9_3B-3,9,T9_3B,3,CAMROT,0,0,0,present,soil,64
T12_4D-15,12,T12_4D,15,CAMROT,0,0,0,present,soil,64
T12_4B-6,12,T12_4B,6,CAMROT,0,0,0,present,soil,64
T6_2D-59,6,T6_2D,59,CAMROT,0,0,0,present,soil,64
T3_1A-49,3,T3_1A,49,ACHMIL,0,0,0,present,soil,64
T6_2D-63,6,T6_2D,63,CAMROT,0,0,0,present,soil,64
T9_3A-52,9,T9_3A,52,ACHMIL,0,0,0,present,soil,64
T36_12C-83,36,T36_12C,83,CAMROT,0,0,0,present,soil,64
T3_1A-80,3,T3_1A,80,ACHMIL,0,0,0,present,soil,64
T3_1D-86,3,T3_1D,86,ACHMIL,0,0,0,present,soil,64
T9_3A-110,9,T9_3A,110,ACHMIL,0,0,0,present,soil,64
T3_1A-6,3,T3_1A,6,ACHMIL,0,0,0,present,soil,64
T3_1D-12,3,T3_1D,12,ACHMIL,0,0,0,present,soil,64
T12_4B-51,12,T12_4B,51,CAMROT,0,0,0,present,soil,64
T27_9D-96,27,T27_9D,96,ACHMIL,0,0,0,present,soil,64
T33_11E-42,33,T33_11E,42,ACHMIL,0,0,0,present,soil,64
T3_1D-108,3,T3_1D,108,ACHMIL,0,0,0,present,soil,64
T6_2D-66,6,T6_2D,66,CAMROT,0,0,0,present,soil,64
T33_11E-26,33,T33_11E,26,ACHMIL,0,0,0,present,soil,64
T15_5B-68,15,T15_5B,68,ACHMIL,0,0,0,present,soil,64
T3_1A-59,3,T3_1A,59,ACHMIL,0,0,0,present,soil,64
T36_12B-108,36,T36_12B,108,ACHMIL,0,0,0,present,soil,64
T3_1D-41,3,T3_1D,41,ACHMIL,0,0,0,present,soil,64
T3_1C-29,3,T3_1C,29,ACHMIL,0,0,0,present,soil,64
T3_1D-11,3,T3_1D,11,ACHMIL,0,0,0,present,soil,64
T36_12C-14,36,T36_12C,14,CAMROT,0,0,0,present,soil,64
T24_8B-67,24,T24_8B,67,ACHMIL,0,0,0,present,soil,64
T18_6D-39,18,T18_6D,39,CAMROT,0,0,0,present,soil,64
T30_10C-96,30,T30_10C,96,CAMROT,0,0,0,present,soil,64
T15_5B-106,15,T15_5B,106,ACHMIL,0,0,0,present,soil,64
T3_1D-60,3,T3_1D,60,ACHMIL,0,0,0,present,soil,64
T6_2D-67,6,T6_2D,67,CAMROT,0,0,0,present,soil,64
T27_9C-87,27,T27_9C,87,ACHMIL,0,0,0,present,soil,64
T27_9C-62,27,T27_9C,62,ACHMIL,0,0,0,present,soil,64
T24_8D-66,24,T24_8D,66,ACHMIL,0,0,0,present,soil,64
T12_4D-16,12,T12_4D,16,CAMROT,0,1,1,present,crack,64
T12_4D-10,12,T12_4D,10,CAMROT,0,1,1,present,crack,64
T3_1C-25,3,T3_1C,25,ACHMIL,0,1,1,present,crack,64
T27_9C-14,27,T27_9C,14,ACHMIL,0,1,1,present,crack,64
T18_6D-61,18,T18_6D,61,CAMROT,0,1,1,present,crack,64
T15_5E-72,15,T15_5E,72,CAMROT,0,1,1,present,crack,64
T18_6D-64,18,T18_6D,64,CAMROT,0,1,1,present,crack,64
T18_6D-43,18,T18_6D,43,CAMROT,0,1,1,present,crack,64
T30_10B-79,30,T30_10B,79,ACHMIL,0,1,1,present,crack,64
T9_3B-90,9,T9_3B,90,CAMROT,0,1,1,present,crack,64
T24_8B-27,24,T24_8B,27,ACHMIL,0,1,1,present,crack,64
T33_11E-8,33,T33_11E,8,ACHMIL,0,1,1,present,crack,64
T3_1C-10,3,T3_1C,10,ACHMIL,0,1,1,present,crack,64
T18_6D-67,18,T18_6D,67,CAMROT,0,1,1,present,crack,64
T9_3B-71,9,T9_3B,71,CAMROT,0,1,1,present,crack,64
T9_3B-66,9,T9_3B,66,CAMROT,0,1,1,present,crack,64
T12_4D-22,12,T12_4D,22,CAMROT,0,1,1,present,crack,64
T6_2B-16,6,T6_2B,16,ACHMIL,0,1,1,present,crack,64
T27_9C-43,27,T27_9C,43,ACHMIL,0,1,1,present,crack,64
T15_5B-26,15,T15_5B,26,ACHMIL,0,1,1,present,crack,64
T30_10B-80,30,T30_10B,80,ACHMIL,0,1,1,present,crack,64
T9_3B-43,9,T9_3B,43,CAMROT,0,1,1,present,crack,64
T33_11E-1,33,T33_11E,1,ACHMIL,0,1,1,present,crack,64
T18_6D-50,18,T18_6D,50,CAMROT,0,1,1,present,crack,64
T6_2B-43,6,T6_2B,43,ACHMIL,0,1,1,present,crack,64
T24_8B-46,24,T24_8B,46,ACHMIL,0,1,1,present,crack,64
T3_1D-52,3,T3_1D,52,ACHMIL,0,1,1,present,crack,64
T24_8B-38,24,T24_8B,38,ACHMIL,0,1,1,present,crack,64
T9_3B-47,9,T9_3B,47,CAMROT,0,1,1,present,crack,64
T24_8D-44,24,T24_8D,44,ACHMIL,0,1,1,present,crack,64
T15_5B-38,15,T15_5B,38,ACHMIL,0,1,1,present,crack,64
T24_8D-35,24,T24_8D,35,ACHMIL,0,1,1,present,crack,64
T24_8B-37,24,T24_8B,37,ACHMIL,0,1,1,present,crack,64
T9_3B-50,9,T9_3B,50,CAMROT,0,1,1,present,crack,64
T24_8D-37,24,T24_8D,37,ACHMIL,0,1,1,present,crack,64
T24_8B-33,24,T24_8B,33,ACHMIL,0,1,1,present,crack,64
T12_4D-1,12,T12_4D,1,CAMROT,0,1,1,present,crack,64
T9_3B-61,9,T9_3B,61,CAMROT,0,1,1,present,crack,64
T33_11E-74,33,T33_11E,74,ACHMIL,0,1,1,present,crack,64
T27_9C-61,27,T27_9C,61,ACHMIL,0,1,1,present,crack,64
T30_10B-94,30,T30_10B,94,ACHMIL,0,1,1,present,crack,64
T30_10B-76,30,T30_10B,76,ACHMIL,0,1,1,present,crack,64
T3_1C-17,3,T3_1C,17,ACHMIL,0,1,1,present,crack,64
T15_5B-29,15,T15_5B,29,ACHMIL,0,1,1,present,crack,64
T6_2B-38,6,T6_2B,38,ACHMIL,0,1,1,present,crack,64
T9_3B-34,9,T9_3B,34,CAMROT,0,1,1,present,crack,64
T6_2B-10,6,T6_2B,10,ACHMIL,0,1,1,present,crack,64
T15_5E-63,15,T15_5E,63,CAMROT,0,1,1,present,crack,64
T6_2B-35,6,T6_2B,35,ACHMIL,0,1,1,present,crack,64
T27_9C-13,27,T27_9C,13,ACHMIL,0,1,1,present,crack,64
T18_6D-46,18,T18_6D,46,CAMROT,0,1,1,present,crack,64
T15_5E-56,15,T15_5E,56,CAMROT,0,1,1,present,crack,64
T27_9C-40,27,T27_9C,40,ACHMIL,0,1,1,present,crack,64
T24_8B-52,24,T24_8B,52,ACHMIL,0,1,1,present,crack,64
T6_2B-74,6,T6_2B,74,ACHMIL,0,1,1,present,crack,64
T9_3B-59,9,T9_3B,59,CAMROT,0,1,1,present,crack,64
T6_2B-60,6,T6_2B,60,ACHMIL,0,1,1,present,crack,64
T24_8B-49,24,T24_8B,49,ACHMIL,0,1,1,present,crack,64
T9_3B-53,9,T9_3B,53,CAMROT,0,1,1,present,crack,64
T6_2B-55,6,T6_2B,55,ACHMIL,0,1,1,present,crack,64
T6_2B-62,6,T6_2B,62,ACHMIL,0,1,1,present,crack,64
T15_5B-36,15,T15_5B,36,ACHMIL,0,1,1,present,crack,64
T6_2B-47,6,T6_2B,47,ACHMIL,0,1,1,present,crack,64
T6_2B-56,6,T6_2B,56,ACHMIL,0,1,1,present,crack,64
T33_11E-4,33,T33_11E,4,ACHMIL,0,1,1,present,crack,64
T12_4D-7,12,T12_4D,7,CAMROT,0,1,1,present,crack,64
T9_3B-75,9,T9_3B,75,CAMROT,0,1,1,present,crack,64
T24_8B-9,24,T24_8B,9,ACHMIL,0,1,1,present,crack,64
T18_6D-56,18,T18_6D,56,CAMROT,0,1,1,present,crack,64
T24_8D-23,24,T24_8D,23,ACHMIL,0,1,1,present,crack,64
T9_3B-64,9,T9_3B,64,CAMROT,0,1,1,present,crack,64
T12_4D-4,12,T12_4D,4,CAMROT,0,1,1,present,crack,64
T33_11E-5,33,T33_11E,5,ACHMIL,0,1,1,present,crack,64
T24_8B-12,24,T24_8B,12,ACHMIL,0,1,1,present,crack,64
T6_2B-36,6,T6_2B,36,ACHMIL,0,1,1,present,crack,64
T9_3B-38,9,T9_3B,38,CAMROT,0,1,1,present,crack,64
T9_3B-57,9,T9_3B,57,CAMROT,0,1,1,present,crack,64
T18_6D-62,18,T18_6D,62,CAMROT,0,1,1,present,crack,64
T24_8D-32,24,T24_8D,32,ACHMIL,0,1,1,present,crack,64
T24_8B-30,24,T24_8B,30,ACHMIL,0,1,1,present,crack,64
T3_1C-22,3,T3_1C,22,ACHMIL,0,1,1,present,crack,64
T6_2B-20,6,T6_2B,20,ACHMIL,0,1,1,present,crack,64
T15_5E-55,15,T15_5E,55,CAMROT,0,1,1,present,crack,64
T15_5E-65,15,T15_5E,65,CAMROT,0,1,1,present,crack,64
T27_9E-76,27,T27_9E,76,CAMROT,0,1,1,present,crack,64
T6_2B-46,6,T6_2B,46,ACHMIL,0,1,1,present,crack,64
T27_9C-17,27,T27_9C,17,ACHMIL,0,1,1,present,crack,64
T24_8C-46,24,T24_8C,46,CAMROT,0,1,1,present,crack,64
T24_8D-26,24,T24_8D,26,ACHMIL,0,1,1,present,crack,64
T24_8B-24,24,T24_8B,24,ACHMIL,0,1,1,present,crack,64
T3_1D-97,3,T3_1D,97,ACHMIL,0,1,1,present,crack,64
T6_2B-2,6,T6_2B,2,ACHMIL,0,1,1,present,crack,64
T9_3B-68,9,T9_3B,68,CAMROT,0,1,1,present,crack,64
T9_3B-63,9,T9_3B,63,CAMROT,0,1,1,present,crack,64
T3_1D-73,3,T3_1D,73,ACHMIL,0,1,1,present,crack,64
T3_1D-70,3,T3_1D,70,ACHMIL,0,1,1,present,crack,64
T9_3B-41,9,T9_3B,41,CAMROT,0,1,1,present,crack,64
T33_11E-77,33,T33_11E,77,ACHMIL,0,1,1,present,crack,64
T24_8D-43,24,T24_8D,43,ACHMIL,0,1,1,present,crack,64
T15_5E-11,15,T15_5E,11,CAMROT,0,1,1,present,crack,64
T6_2B-64,6,T6_2B,64,ACHMIL,0,1,1,present,crack,64
T30_10A-69,30,T30_10A,69,CAMROT,0,1,1,present,crack,64
T15_5E-12,15,T15_5E,12,CAMROT,0,1,1,present,crack,64
T6_2B-1,6,T6_2B,1,ACHMIL,0,1,1,present,crack,64
T3_1D-100,3,T3_1D,100,ACHMIL,0,1,1,present,crack,64
T18_6D-55,18,T18_6D,55,CAMROT,0,1,1,present,crack,64
T9_3B-54,9,T9_3B,54,CAMROT,0,1,1,present,crack,64
T6_2B-17,6,T6_2B,17,ACHMIL,0,1,1,present,crack,64
T6_2B-68,6,T6_2B,68,ACHMIL,0,1,1,present,crack,64
T9_3B-85,9,T9_3B,85,CAMROT,0,1,1,present,crack,64
T33_11E-45,33,T33_11E,45,ACHMIL,0,1,1,present,crack,64
T3_1D-55,3,T3_1D,55,ACHMIL,0,1,1,present,crack,64
T12_4D-19,12,T12_4D,19,CAMROT,0,1,1,present,crack,64
T33_11E-2,33,T33_11E,2,ACHMIL,0,1,1,present,crack,64
T30_10A-1,30,T30_10A,1,CAMROT,0,1,1,present,crack,64
T9_3B-60,9,T9_3B,60,CAMROT,0,1,1,present,crack,64
T24_8B-55,24,T24_8B,55,ACHMIL,0,1,1,present,crack,64
T6_2B-71,6,T6_2B,71,ACHMIL,0,1,1,present,crack,64
T3_1D-98,3,T3_1D,98,ACHMIL,0,1,1,present,crack,64
T15_5E-66,15,T15_5E,66,CAMROT,0,1,1,present,crack,64
T18_6D-49,18,T18_6D,49,CAMROT,0,1,1,present,crack,64
T6_2B-32,6,T6_2B,32,ACHMIL,0,1,1,present,crack,64
T9_3B-49,9,T9_3B,49,CAMROT,0,1,1,present,crack,64
T3_1C-23,3,T3_1C,23,ACHMIL,0,1,1,present,crack,64
T3_1D-104,3,T3_1D,104,ACHMIL,0,1,1,present,crack,64
T18_6D-47,18,T18_6D,47,CAMROT,0,1,1,present,crack,64
T33_11E-7,33,T33_11E,7,ACHMIL,0,1,1,present,crack,64
T18_6D-59,18,T18_6D,59,CAMROT,0,1,1,present,crack,64
T9_3B-72,9,T9_3B,72,CAMROT,0,1,1,present,crack,64
T9_3B-46,9,T9_3B,46,CAMROT,0,1,1,present,crack,64
T24_8D-40,24,T24_8D,40,ACHMIL,0,1,1,present,crack,64
T24_8B-29,24,T24_8B,29,ACHMIL,0,1,1,present,crack,64
T9_3B-37,9,T9_3B,37,CAMROT,0,1,1,present,crack,64
T9_3B-86,9,T9_3B,86,CAMROT,0,1,1,present,crack,64
T3_1D-58,3,T3_1D,58,ACHMIL,0,1,1,present,crack,64
T3_1C-19,3,T3_1C,19,ACHMIL,0,1,1,present,crack,64
T18_6D-58,18,T18_6D,58,CAMROT,0,1,1,present,crack,64
T9_3B-58,9,T9_3B,58,CAMROT,0,1,1,present,crack,64
T27_9C-64,27,T27_9C,64,ACHMIL,0,1,1,present,crack,64
T6_2B-29,6,T6_2B,29,ACHMIL,0,1,1,present,crack,64
T15_5B-34,15,T15_5B,34,ACHMIL,0,1,1,present,crack,64
T9_3B-77,9,T9_3B,77,CAMROT,0,1,1,present,crack,64
T18_6D-44,18,T18_6D,44,CAMROT,0,1,1,present,crack,64
T3_1C-26,3,T3_1C,26,ACHMIL,0,1,1,present,crack,64
T9_3B-56,9,T9_3B,56,CAMROT,0,1,1,present,crack,64
T6_2B-67,6,T6_2B,67,ACHMIL,0,1,1,present,crack,64
T12_4D-3,12,T12_4D,3,CAMROT,0,1,1,present,crack,64
T3_1C-7,3,T3_1C,7,ACHMIL,0,1,1,present,crack,64
T9_3B-89,9,T9_3B,89,CAMROT,0,1,1,present,crack,64
T9_3B-42,9,T9_3B,42,CAMROT,0,1,1,present,crack,64
T33_11E-78,33,T33_11E,78,ACHMIL,0,1,1,present,crack,64
T3_1C-20,3,T3_1C,20,ACHMIL,0,1,1,present,crack,64
